"","outcome","time","age_group","incidence","rates"
"1391","bed_days",3,16,4.5193912523576,0.665335510052424
"1392","bed_days",3,17,0.287190159182883,0.0084559092307975
"1393","bed_days",3,18,0.252005398945332,0.0074199435844724
"1394","bed_days",3,19,0.604905647676233,0.00890529686758824
"1395","bed_days",3,20,0.709135478935066,0.0104397470638862
"1396","bed_days",3,21,0.603758110918804,0.00888840306682671
"1397","bed_days",3,22,4.57889237366032,0.0674095143082643
"1398","bed_days",3,23,4.63319540067758,0.0682089523334425
"1399","bed_days",3,24,10.9722808667749,0.161531668299926
"1400","bed_days",3,25,44.7277934308528,0.573453467024193
"1401","bed_days",4,1,7.90720207343169,13.9690876661632
"1402","bed_days",4,2,10.5598922419538,18.6554054270008
"1403","bed_days",4,3,7.45039007692731,13.1620706243747
"1404","bed_days",4,4,4.85043413128051,8.56891463877839
"1405","bed_days",4,5,3.88045895889424,6.85532896191898
"1406","bed_days",4,6,2.7068781624227,4.78204780924424
"1407","bed_days",4,7,1.97127137427297,3.48250397362949
"1408","bed_days",4,8,1.73152676990264,3.05896434926709
"1409","bed_days",4,9,1.32424942051152,2.33945662134355
"1410","bed_days",4,10,1.12218811407487,1.98248938092903
"1411","bed_days",4,11,0.957191016797414,1.69100082465756
"1412","bed_days",4,12,0.673217190889376,1.18932460187152
"1413","bed_days",4,13,4.90688840157256,0.722382045530472
"1414","bed_days",4,14,4.30056896416065,0.633120941629651
"1415","bed_days",4,15,4.01194318665945,0.590630046691563
"1416","bed_days",4,16,3.787542617813,0.557594255233672
"1417","bed_days",4,17,0.243310714258318,0.00716394085543399
"1418","bed_days",4,18,0.212263599517709,0.00624980234570333
"1419","bed_days",4,19,0.492618697115122,0.00725223141358855
"1420","bed_days",4,20,0.580296740755779,0.00854300958765399
"1421","bed_days",4,21,0.495473626583781,0.00729426109962653
"1422","bed_days",4,22,3.69490058986738,0.0543955685905703
"1423","bed_days",4,23,3.70241990982597,0.0545062664766471
"1424","bed_days",4,24,8.74575622465161,0.128753229220578
"1425","bed_days",4,25,35.651970081143,0.457092654948001
"1426","bed_days",5,1,6.64869386661979,11.7457713393159
"1427","bed_days",5,2,8.88716644722428,15.7003205498177
"1428","bed_days",5,3,6.3008130329634,11.1311951823397
"1429","bed_days",5,4,4.12622106523727,7.28949927610152
"1430","bed_days",5,5,3.31966361000121,5.86461197774262
"1431","bed_days",5,6,2.32401297727197,4.10566730372224
"1432","bed_days",5,7,1.69730690277766,2.99851056051172
"1433","bed_days",5,8,1.4895057592923,2.63140316101457
"1434","bed_days",5,9,1.1364771146106,2.00773273493613
"1435","bed_days",5,10,0.960711390526618,1.69722001682999
"1436","bed_days",5,11,0.817729758166928,1.44462460589511
"1437","bed_days",5,12,0.574373474974985,1.01470448719192
"1438","bed_days",5,13,4.26826844156589,0.628365724947684
"1439","bed_days",5,14,3.73523152593289,0.549893123586949
"1440","bed_days",5,15,3.46694205552417,0.510396098065434
"1441","bed_days",5,16,3.2565628245803,0.479424499213165
"1442","bed_days",5,17,0.211392564554468,0.0062241559495769
"1443","bed_days",5,18,0.183349435445865,0.00539846556044739
"1444","bed_days",5,19,0.412219073756856,0.00606860464997985
"1445","bed_days",5,20,0.487769226508676,0.00718083850203788
"1446","bed_days",5,21,0.417650579526712,0.0061485661638199
"1447","bed_days",5,22,3.06498033200492,0.0451220117627866
"1448","bed_days",5,23,3.04281692335068,0.0447957266067098
"1449","bed_days",5,24,7.16979097264218,0.105552192040547
"1450","bed_days",5,25,29.227825985515,0.374728929359881
"1451","bed_days",6,1,5.74230762225297,10.1445236679674
"1452","bed_days",6,2,7.675790745737,13.5602698449554
"1453","bed_days",6,3,5.46317763388813,9.6514047061004
"1454","bed_days",6,4,3.59702180143774,6.3546008328553
"1455","bed_days",6,5,2.91002983690724,5.14094132480743
"1456","bed_days",6,6,2.04542768263802,3.61351061326388
"1457","bed_days",6,7,1.49824562441912,2.64684325486993
"1458","bed_days",6,8,1.31434954188773,2.321967214712
"1459","bed_days",6,9,1.00085564934656,1.76814000414549
"1460","bed_days",6,10,0.844072031237486,1.49116161335127
"1461","bed_days",6,11,0.716897765852519,1.26649194568063
"1462","bed_days",6,12,0.502819280515974,0.888294815857211
"1463","bed_days",6,13,3.80293035303941,0.559859606050571
"1464","bed_days",6,14,3.32514334908737,0.489520783359568
"1465","bed_days",6,15,3.07195865556017,0.452247452107818
"1466","bed_days",6,16,2.8719116411915,0.422796940986434
"1467","bed_days",6,17,0.18830026975152,0.00554423589472503
"1468","bed_days",6,18,0.162386289197757,0.00478123528218758
"1469","bed_days",6,19,0.354357736711568,0.00521678191444529
"1470","bed_days",6,20,0.421025772384494,0.00619825506075676
"1471","bed_days",6,21,0.361519366588388,0.00532221396050714
"1472","bed_days",6,22,2.61292979539221,0.0384670164868234
"1473","bed_days",6,23,2.57127688823117,0.0378538109313916
"1474","bed_days",6,24,6.044108042524,0.0889801188420425
"1475","bed_days",6,25,24.6390672816388,0.315896615350398
"1476","bed_days",7,1,5.10227716513457,9.01382769213774
"1477","bed_days",7,2,6.81162482413529,12.0336097944268
"1478","bed_days",7,3,4.86125023142907,8.58802266836688
"1479","bed_days",7,4,3.21636346914708,5.68211901624782
"1480","bed_days",7,5,2.61633833526214,4.62209758018221
"1481","bed_days",7,6,1.84710341136271,3.26314532525875
"1482","bed_days",7,7,1.35662257402968,2.39664795341344
"1483","bed_days",7,8,1.19033270371506,2.10287554759307
"1484","bed_days",7,9,0.905005251335566,1.59880796985349
"1485","bed_days",7,10,0.761542103098079,1.34536189929879
"1486","bed_days",7,11,0.645397036288638,1.14017672694751
"1487","bed_days",7,12,0.451961871863948,0.79844867390504
"1488","bed_days",7,13,3.473500119637,0.511361562812304
"1489","bed_days",7,14,3.0359077334913,0.446940109308047
"1490","bed_days",7,15,2.79274561342294,0.411142280762728
"1491","bed_days",7,16,2.5992807629613,0.382660782310483
"1492","bed_days",7,17,0.172047547607276,0.00506569741138659
"1493","bed_days",7,18,0.147537668389989,0.00434403858258526
"1494","bed_days",7,19,0.313078633024748,0.00460907941708682
"1495","bed_days",7,20,0.373381147750939,0.00549684066970828
"1496","bed_days",7,21,0.321495825890018,0.00473299560392509
"1497","bed_days",7,22,2.29034254829738,0.033717953203792
"1498","bed_days",7,23,2.23505837663043,0.0329040709683324
"1499","bed_days",7,24,5.24160407724227,0.0771658200737896
"1500","bed_days",7,25,21.3676471751755,0.273953853182971
"1501","bed_days",8,1,4.67634802766596,8.2613691858775
"1502","bed_days",8,2,6.2223946299794,10.9926590053518
"1503","bed_days",8,3,4.44520025902839,7.85301697558236
"1504","bed_days",8,4,2.95380334842641,5.21827285297484
"1505","bed_days",8,5,2.41577356601638,4.26777416485537
"1506","bed_days",8,6,1.71379032814111,3.0276306477186
"1507","bed_days",8,7,1.26093246240789,2.22759908560708
"1508","bed_days",8,8,1.10713058288278,1.95588831884601
"1509","bed_days",8,9,0.840802981559134,1.48538641738209
"1510","bed_days",8,10,0.706062556501191,1.24735015723203
"1511","bed_days",8,11,0.597096371970797,1.05484740212136
"1512","bed_days",8,12,0.41744512099336,0.737470401896229
"1513","bed_days",8,13,3.25521158557684,0.47922557257872
"1514","bed_days",8,14,2.8449927968346,0.418834003935812
"1515","bed_days",8,15,2.60681482780455,0.383769931882924
"1516","bed_days",8,16,2.41608378612863,0.355690899152559
"1517","bed_days",8,17,0.161341660823088,0.00475047767286959
"1518","bed_days",8,18,0.137597313115073,0.0040513588397775
"1519","bed_days",8,19,0.284450050683956,0.00418761530012522
"1520","bed_days",8,20,0.340414143215005,0.0050115071910816
"1521","bed_days",8,21,0.293893008093337,0.00432663258217834
"1522","bed_days",8,22,2.06530820276785,0.030405043727674
"1523","bed_days",8,23,1.99949281884047,0.0294361231454657
"1524","bed_days",8,24,4.67870920152991,0.0688789971738556
"1525","bed_days",8,25,19.0729598643484,0.244533747848141
"1526","bed_days",9,1,4.40596480852916,7.78370251484702
"1527","bed_days",9,2,5.84256638202681,10.3216436393018
"1528","bed_days",9,3,4.1766696034155,7.37862309586698
"1529","bed_days",9,4,2.78590803422073,4.92166422439843
"1530","bed_days",9,5,2.2900419393584,4.04565310371592
"1531","bed_days",9,6,1.63242480092069,2.88388799738662
"1532","bed_days",9,7,1.20387572398002,2.12680103167568
"1533","bed_days",9,8,1.05823753914688,1.86951247972242
"1534","bed_days",9,9,0.803118300815134,1.41881159052228
"1535","bed_days",9,10,0.673204377801241,1.18930196590626
"1536","bed_days",9,11,0.568130312518231,1.00367513915419
"1537","bed_days",9,12,0.396510556803712,0.700486806472418
"1538","bed_days",9,13,3.13283115830979,0.461208977101689
"1539","bed_days",9,14,2.73866512628308,0.403180662375226
"1540","bed_days",9,15,2.50028981039164,0.3680875373222
"1541","bed_days",9,16,2.30822022578614,0.339811447047343
"1542","bed_days",9,17,0.155401248932865,0.0045755706221538
"1543","bed_days",9,18,0.131819873015468,0.0038812502636075
"1544","bed_days",9,19,0.265935226609373,0.00391504385783712
"1545","bed_days",9,20,0.31927432621856,0.00470029114143316
"1546","bed_days",9,21,0.276345417798042,0.00406830055719111
"1547","bed_days",9,22,1.91712669044799,0.0282235458981103
"1548","bed_days",9,23,1.84203626228343,0.0271180800171277
"1549","bed_days",9,24,4.30101717254334,0.0633186925948391
"1550","bed_days",9,25,17.5332615500206,0.224793329893305
"1551","bed_days",10,1,4.26940742118249,7.54245635753466
"1552","bed_days",10,2,5.64293524988393,9.96896961378664
"1553","bed_days",10,3,4.03590625936242,7.12994657603113
"1554","bed_days",10,4,2.70094205811526,4.77156091885038
"1555","bed_days",10,5,2.23066547927984,3.94075696366017
"1556","bed_days",10,6,1.59758632339876,2.8223413539418
"1557","bed_days",10,7,1.18157638118502,2.08740637962198
"1558","bed_days",10,8,1.04024988639327,1.8377349817035
"1559","bed_days",10,9,0.789262607352558,1.39433372909206
"1560","bed_days",10,10,0.660593607795482,1.16702342159788
"1561","bed_days",10,11,0.556397192797117,0.982947076754911
"1562","bed_days",10,12,0.387639816458433,0.684815504740629
"1563","bed_days",10,13,3.09907315373679,0.456239192912455
"1564","bed_days",10,14,2.71038111570376,0.399016748353553
"1565","bed_days",10,15,2.46620765188703,0.363070031856054
"1566","bed_days",10,16,2.26829066637681,0.333933099214123
"1567","bed_days",10,17,0.153857221830217,0.00453010892156132
"1568","bed_days",10,18,0.129825584291774,0.00382253124455915
"1569","bed_days",10,19,0.256016704823197,0.00376902541457601
"1570","bed_days",10,20,0.308273937681211,0.00453834567777247
"1571","bed_days",10,21,0.26746932189816,0.0039376284940069
"1572","bed_days",10,22,1.83314057585113,0.0269871195461437
"1573","bed_days",10,23,1.74867746225513,0.0257436709127531
"1574","bed_days",10,24,4.07457219052028,0.0599850160176114
"1575","bed_days",10,25,16.6101577052213,0.212958247953886
"1576","bed_days",11,1,4.25935740765904,7.52470171832708
"1577","bed_days",11,2,5.6116532114164,9.91370587654164
"1578","bed_days",11,3,4.01466454246741,7.09242035591805
"1579","bed_days",11,4,2.69443521517179,4.76006574537901
"1580","bed_days",11,5,2.23495201917309,3.94832968672925
"1581","bed_days",11,6,1.60796759638346,2.840681205518
"1582","bed_days",11,7,1.19312713341744,2.10781226643838
"1583","bed_days",11,8,1.05243852050756,1.8592677687617
"1584","bed_days",11,9,0.79863732430214,1.41089537020076
"1585","bed_days",11,10,0.667642074365404,1.17947544274429
"1586","bed_days",11,11,0.56131974327419,0.991643394177528
"1587","bed_days",11,12,0.390381528027208,0.689659090234446
"1588","bed_days",11,13,3.15402543496055,0.464329155036775
"1589","bed_days",11,14,2.76018616042687,0.406348944878195
"1590","bed_days",11,15,2.5038108428369,0.368605896496493
"1591","bed_days",11,16,2.29478890261283,0.337834115199933
"1592","bed_days",11,17,0.156714178561342,0.00461422798352165
"1593","bed_days",11,18,0.131558391930609,0.00387355132181428
"1594","bed_days",11,19,0.253987443453703,0.0037391510449339
"1595","bed_days",11,20,0.306664361011006,0.00451464982018808
"1596","bed_days",11,21,0.266679273867662,0.00392599756895559
"1597","bed_days",11,22,1.80692626231749,0.0266011977993492
"1598","bed_days",11,23,1.71184659903534,0.0252014544991327
"1599","bed_days",11,24,3.98075885470919,0.0586039153306765
"1600","bed_days",11,25,16.2277799954902,0.208055796781171
"1601","bed_days",12,1,4.37946305606868,7.73688376657305
"1602","bed_days",12,2,5.75155382057814,10.1608582644256
"1603","bed_days",12,3,4.11506968192435,7.2697989257563
"1604","bed_days",12,4,2.76861057217495,4.89110603687828
"1605","bed_days",12,5,2.30559670144526,4.07313258801389
"1606","bed_days",12,6,1.66609053940584,2.9433628467553
"1607","bed_days",12,7,1.24058110914211,2.19164580715858
"1608","bed_days",12,8,1.09674853570127,1.93754709955175
"1609","bed_days",12,9,0.832725651395438,1.47111677660178
"1610","bed_days",12,10,0.695534789304234,1.22875150482154
"1611","bed_days",12,11,0.583825272819653,1.03140230159819
"1612","bed_days",12,12,0.405331695019139,0.71607047967342
"1613","bed_days",12,13,3.30554601195112,0.486635703584186
"1614","bed_days",12,14,2.895034791794,0.426201083788212
"1615","bed_days",12,15,2.61871719026969,0.385522173271064
"1616","bed_days",12,16,2.39213571926848,0.352165313871387
"1617","bed_days",12,17,0.164366121441937,0.00483952865058372
"1618","bed_days",12,18,0.137290871608153,0.00404233610176156
"1619","bed_days",12,19,0.259867669995939,0.00382571853394387
"1620","bed_days",12,20,0.314554186533488,0.00463080221317878
"1621","bed_days",12,21,0.274125784316033,0.00403562356835746
"1622","bed_days",12,22,1.83747434895071,0.0270509204647775
"1623","bed_days",12,23,1.72938247789949,0.0254596141108328
"1624","bed_days",12,24,4.01372591474229,0.059089249626321
"1625","bed_days",12,25,16.362290711168,0.20978035393771
"1626","bed_days",13,1,4.64539387911272,8.20668470826379
"1627","bed_days",13,2,6.0813226084363,10.7434371670989
"1628","bed_days",13,3,4.35048022558967,7.68568187543445
"1629","bed_days",13,4,2.93308602820707,5.18167304691647
"1630","bed_days",13,5,2.45137634795349,4.33067105017841
"1631","bed_days",13,6,1.77888290892344,3.14262504888868
"1632","bed_days",13,7,1.32938615167138,2.34853131644092
"1633","bed_days",13,8,1.17820258459002,2.08144613477611
"1634","bed_days",13,9,0.89540253163359,1.58184353260947
"1635","bed_days",13,10,0.747484703331736,1.32052769778595
"1636","bed_days",13,11,0.626552717944435,1.10688581917575
"1637","bed_days",13,12,0.434271719534171,0.767196748580816
"1638","bed_days",13,13,3.57081653824797,0.525688286345973
"1639","bed_days",13,14,3.13015365098577,0.460814799965517
"1640","bed_days",13,15,2.82405390186615,0.415751422768161
"1641","bed_days",13,16,2.57160856903658,0.378586938681748
"1642","bed_days",13,17,0.177671769845115,0.00523129470369046
"1643","bed_days",13,18,0.147678984734922,0.00434819944307221
"1644","bed_days",13,19,0.274434106859677,0.00404016262960224
"1645","bed_days",13,20,0.332958350186778,0.00490174453544314
"1646","bed_days",13,21,0.290745864901355,0.00428030098564411
"1647","bed_days",13,22,1.92921505820367,0.0284015083686583
"1648","bed_days",13,23,1.80435878988913,0.0265633999968956
"1649","bed_days",13,24,4.17984495018689,0.0615348199920045
"1650","bed_days",13,25,17.0396805024868,0.21846514463634
"1651","bed_days",14,1,5.08794063249488,8.98850036656635
"1652","bed_days",14,2,6.63920933387195,11.7290156945004
"1653","bed_days",14,3,4.74812095560663,8.38816527799069
"1654","bed_days",14,4,3.2067374287182,5.66511337994559
"1655","bed_days",14,5,2.68880720660009,4.75012314565868
"1656","bed_days",14,6,1.958961082212,3.46075626218884
"1657","bed_days",14,7,1.46937156856262,2.59583352806751
"1658","bed_days",14,8,1.3058096725696,2.30688043913011
"1659","bed_days",14,9,0.993640395256381,1.75539333143076
"1660","bed_days",14,10,0.829324168867169,1.46510762100021
"1661","bed_days",14,11,0.694343993159762,1.22664781054635
"1662","bed_days",14,12,0.480502986326682,0.848870216989104
"1663","bed_days",14,13,3.97944830005476,0.585846216138732
"1664","bed_days",14,14,3.49179266088662,0.514054553213638
"1665","bed_days",14,15,3.14284847484529,0.462683705894649
"1666","bed_days",14,16,2.85341262188479,0.420073553309061
"1667","bed_days",14,17,0.198107924699547,0.00583300846354653
"1668","bed_days",14,18,0.163880507034571,0.00482523041919049
"1669","bed_days",14,19,0.299372514285627,0.00440730074839167
"1670","bed_days",14,20,0.363994769493342,0.00535865633432228
"1671","bed_days",14,21,0.318442118460257,0.00468803954951686
"1672","bed_days",14,22,2.09292714133151,0.0308116440760456
"1673","bed_days",14,23,1.94576094948534,0.0286450935862342
"1674","bed_days",14,24,4.49915465859602,0.0662356320227896
"1675","bed_days",14,25,18.3416591953543,0.235157767682248
"1676","bed_days",15,1,5.75880000427194,10.1736595782562
"1677","bed_days",15,2,7.49018425881354,13.2323721558405
"1678","bed_days",15,3,5.35415100291638,9.45879516459037
"1679","bed_days",15,4,3.62118885638276,6.39729503821705
"1680","bed_days",15,5,3.04517202699078,5.3796873544577
"1681","bed_days",15,6,2.22692799861381,3.93415422420955
"1682","bed_days",15,7,1.67652914185487,2.96180397819074
"1683","bed_days",15,8,1.49420298798759,2.63970141858068
"1684","bed_days",15,9,1.13878539145601,2.01181060234257
"1685","bed_days",15,10,0.950580976379324,1.67932333959778
"1686","bed_days",15,11,0.795143472859673,1.40472303305304
"1687","bed_days",15,12,0.549462817406449,0.970696612324793
"1688","bed_days",15,13,4.57890012944688,0.674096284873633
"1689","bed_days",15,14,4.02203827888533,0.59211622546213
"1690","bed_days",15,15,3.61226598546078,0.531790388944047
"1691","bed_days",15,16,3.27040699748439,0.481462609951108
"1692","bed_days",15,17,0.22803780861862,0.00671425168729788
"1693","bed_days",15,18,0.187765932083328,0.00552850307562817
"1694","bed_days",15,19,0.337592915898865,0.00496997366122008
"1695","bed_days",15,20,0.411278828219666,0.00605476254804334
"1696","bed_days",15,21,0.360435765722195,0.00530626141082192
"1697","bed_days",15,22,2.34777098896347,0.0345634029276273
"1698","bed_days",15,23,2.17019935284661,0.0319492297239901
"1699","bed_days",15,24,5.00919309043271,0.0737443131978346
"1700","bed_days",15,25,20.4212801827175,0.261820515245313
"1701","bed_days",16,1,6.74049641113187,11.9079523206994
"1702","bed_days",16,2,8.73834114628696,15.4374015480734
"1703","bed_days",16,3,6.2424409726791,11.0280734434751
"1704","bed_days",16,4,4.22680260798002,7.46718948499252
"1705","bed_days",16,5,3.56366857274909,6.29567807216516
"1706","bed_days",16,6,2.61525564519268,4.62018486916824
"1707","bed_days",16,7,1.97602948301413,3.49090978361298
"1708","bed_days",16,8,1.76641437024557,3.12059777448207
"1709","bed_days",16,9,1.34872377465861,2.38269371019982
"1710","bed_days",16,10,1.12631039258972,1.98977191518367
"1711","bed_days",16,11,0.941533790333956,1.66334032388297
"1712","bed_days",16,12,0.649778614745209,1.14791734784067
"1713","bed_days",16,13,5.4435559935686,0.801389147618175
"1714","bed_days",16,14,4.78689135001697,0.704716325736932
"1715","bed_days",16,15,4.29075570321534,0.631676253482123
"1716","bed_days",16,16,3.87442297269274,0.570384602871154
"1717","bed_days",16,17,0.271160507894964,0.00798393875424065
"1718","bed_days",16,18,0.222274135195908,0.00654454845151474
"1719","bed_days",16,19,0.393787562175041,0.00579725971712131
"1720","bed_days",16,20,0.480615525914799,0.00707552318925308
"1721","bed_days",16,21,0.421882644294929,0.00621086975326167
"1722","bed_days",16,22,2.72496513093842,0.0401163777161848
"1723","bed_days",16,23,2.50509929957077,0.0368795580453986
"1724","bed_days",16,24,5.77220383352594,0.0849772008498295
"1725","bed_days",16,25,23.5323174016209,0.301707014050122
"1726","bed_days",17,1,8.16301899767261,14.4210211070976
"1727","bed_days",17,2,10.5477500886396,18.6339547542437
"1728","bed_days",17,3,7.52931649445785,13.3015042742829
"1729","bed_days",17,4,5.10270428870525,9.01458226076363
"1730","bed_days",17,5,4.31199621240447,7.61769492519119
"1731","bed_days",17,6,3.17474515122101,5.6085949142673
"1732","bed_days",17,7,2.40724680478445,4.25271054639069
"1733","bed_days",17,8,2.15850039017432,3.81326806849982
"1734","bed_days",17,9,1.65150038167287,2.91758745989378
"1735","bed_days",17,10,1.38016154117399,2.43823256103523
"1736","bed_days",17,11,1.15331095899276,2.03747188232976
"1737","bed_days",17,12,0.795037628232208,1.40453604492926
"1738","bed_days",17,13,6.68979930115547,0.984858531082194
"1739","bed_days",17,14,5.88970156594532,0.867069783655174
"1740","bed_days",17,15,5.26996460684917,0.775833379733855
"1741","bed_days",17,16,4.74681847147117,0.698816878754414
"1742","bed_days",17,17,0.333256210243694,0.00981225914020873
"1743","bed_days",17,18,0.272004184234177,0.00800877961426474
"1744","bed_days",17,19,0.475377191302648,0.00699840550157374
"1745","bed_days",17,20,0.581169311681923,0.00855585539784801
"1746","bed_days",17,21,0.510912181987152,0.00752154434553748
"1747","bed_days",17,22,3.27406542427857,0.0482001196039627
"1748","bed_days",17,23,2.99419994423489,0.0440799974124221
"1749","bed_days",17,24,6.88759459153256,0.101397754801625
"1750","bed_days",17,25,28.0800505114757,0.360013340361048
"1751","bed_days",18,1,10.231655912555,18.0755338089479
"1752","bed_days",18,2,13.1773376894418,23.2794588630717
"1753","bed_days",18,3,9.39819550267576,16.6031189871491
"1754","bed_days",18,4,6.37350680571092,11.2596180650312
"1755","bed_days",18,5,5.39666002508888,9.53389280997947
"1756","bed_days",18,6,3.98528164376076,7.04051169289066
"1757","bed_days",18,7,3.03213245717988,5.35665128024004
"1758","bed_days",18,8,2.72726130289625,4.81805724387642
"1759","bed_days",18,9,2.09136662616328,3.69466765508927
"1760","bed_days",18,10,1.74951190775617,3.09073740439215
"1761","bed_days",18,11,1.46180248455848,2.58246176938165
"1762","bed_days",18,12,1.00675737410118,1.77856615864532
"1763","bed_days",18,13,8.50110566343625,1.25151533840787
"1764","bed_days",18,14,7.49357054503605,1.10318808492062
"1765","bed_days",18,15,6.69463529916349,0.985570476789395
"1766","bed_days",18,16,6.01612407042663,0.885681445448629
"1767","bed_days",18,17,0.423424035079438,0.0124671235844461
"1768","bed_days",18,18,0.344201292772942,0.0101345216601162
"1769","bed_days",18,19,0.594102377160388,0.00874625333500751
"1770","bed_days",18,20,0.727427888074856,0.0107090441591258
"1771","bed_days",18,21,0.640370002895011,0.00942739583071425
"1772","bed_days",18,22,4.07354826052059,0.0599699419301832
"1773","bed_days",18,23,3.70684922202336,0.054571473902282
"1774","bed_days",18,24,8.51301059821066,0.125326795848611
"1775","bed_days",18,25,34.7071604491338,0.444979283873904
"1776","bed_days",19,1,13.2737931553519,23.4498598274921
"1777","bed_days",19,2,17.0394497235573,30.1023756268127
"1778","bed_days",19,3,12.1409090728846,21.4484746451455
"1779","bed_days",19,4,8.23733181207113,14.5523042347339
"1780","bed_days",19,5,6.98692404172747,12.3432983689205
"1781","bed_days",19,6,5.17384519710395,9.14026180921111
"1782","bed_days",19,7,3.94925249023889,6.9768615674214
"1783","bed_days",19,8,3.56320039844497,6.29485098214817
"1784","bed_days",19,9,2.73895239152559,4.83871105295572
"1785","bed_days",19,10,2.29411839316967,4.05285468274829
"1786","bed_days",19,11,1.91715292903039,3.38689679185653
"1787","bed_days",19,12,1.31940171839805,2.330892533165
"1788","bed_days",19,13,11.170030052962,1.64442891256903
"1789","bed_days",19,14,9.85892631223482,1.45141090917901
"1790","bed_days",19,15,8.79603357287761,1.29493402028334
"1791","bed_days",19,16,7.88771412356114,1.16121309408863
"1792","bed_days",19,17,0.556147228805498,0.0163749708524802
"1793","bed_days",19,18,0.450408580544147,0.0132616454710355
"1794","bed_days",19,19,0.768709502757734,0.0113167836228531
"1795","bed_days",19,20,0.942511632441425,0.0138754629259777
"1796","bed_days",19,21,0.830753097288186,0.0122301766952248
"1797","bed_days",19,22,5.24868254502138,0.0772700278245071
"1798","bed_days",19,23,4.753710662285,0.0699831532948849
"1799","bed_days",19,24,10.8999400150712,0.16046668111961
"1800","bed_days",19,25,44.4388454869601,0.569748875594461
"1801","bed_days",20,1,17.8180646873943,31.4778989265865
"1802","bed_days",20,2,22.7986925161275,40.2768174474473
"1803","bed_days",20,3,16.2273565354659,28.6677087456335
"1804","bed_days",20,4,11.0130102674265,19.455896594694
"1805","bed_days",20,5,9.35514914502942,16.5270720696571
"1806","bed_days",20,6,6.94485247118454,12.2689735379994
"1807","bed_days",20,7,5.31746221187316,9.39397970474897
"1808","bed_days",20,8,4.81241569544167,8.50175019069281
"1809","bed_days",20,9,3.70848109482892,6.55150798485808
"1810","bed_days",20,10,3.11078626881731,5.49560333683828
"1811","bed_days",20,11,2.6006955100422,4.59446252105327
"1812","bed_days",20,12,1.78890669717321,3.16033335778325
"1813","bed_days",20,13,15.1686728778883,2.23310090728778
"1814","bed_days",20,14,13.4067892769557,1.97372001751241
"1815","bed_days",20,15,11.9483609311324,1.75901318795056
"1816","bed_days",20,16,10.6939483283923,1.57434113761084
"1817","bed_days",20,17,0.754745434842407,0.0222224149585922
"1818","bed_days",20,18,0.609246895202353,0.0179384156463929
"1819","bed_days",20,19,1.0295152684195,0.0151563126087683
"1820","bed_days",20,20,1.2637857630862,0.0186051947779762
"1821","bed_days",20,21,1.11518465552811,0.0164175197533821
"1822","bed_days",20,22,7.00190405594018,0.103080595289617
"1823","bed_days",20,23,6.31346064177536,0.0929454725589476
"1824","bed_days",20,24,14.4542050378298,0.212791841738199
"1825","bed_days",20,25,58.9293402866231,0.75553099995991
"1826","bed_days",21,1,24.7285619110956,43.6861795090461
"1827","bed_days",21,2,31.539091723319,55.7178548243424
"1828","bed_days",21,3,22.4231303963027,39.6133387444619
"1829","bed_days",21,4,15.2197285904972,26.8876046117784
"1830","bed_days",21,5,12.9448485598531,22.8687369664395
"1831","bed_days",21,6,9.63137117840066,17.0150537556765
"1832","bed_days",21,7,7.3959154147359,13.0658341396271
"1833","bed_days",21,8,6.71366164603756,11.8605452628523
"1834","bed_days",21,9,5.18697291908664,9.16345361555806
"1835","bed_days",21,10,4.35830503056266,7.69950539804374
"1836","bed_days",21,11,3.64601687490951,6.44115692060686
"1837","bed_days",21,12,2.50721317463891,4.42931397339265
"1838","bed_days",21,13,21.2664825790422,3.13080794373952
"1839","bed_days",21,14,18.825045149505,2.77138453320942
"1840","bed_days",21,15,16.7638563360412,2.46794054397638
"1841","bed_days",21,16,14.9789076869701,2.20516406512482
"1842","bed_days",21,17,1.05711408255858,0.0311252333789782
"1843","bed_days",21,18,0.851089609795265,0.0250591333219072
"1844","bed_days",21,19,1.42620386145148,0.0209962807071097
"1845","bed_days",21,20,1.75241528054721,0.0257986983069525
"1846","bed_days",21,21,1.54787676551595,0.0227875242433505
"1847","bed_days",21,22,9.66472235832486,0.142282060143315
"1848","bed_days",21,23,8.67843084614398,0.127762078807888
"1849","bed_days",21,24,19.8393195130065,0.292070392453704
"1850","bed_days",21,25,80.8830847745461,1.03699918618344
"1851","bed_days",22,1,35.4311886004875,62.5937436630819
"1852","bed_days",22,2,45.0450734381316,79.5779055527455
"1853","bed_days",22,3,31.9868588232283,56.5088928950239
"1854","bed_days",22,4,21.7105313428332,38.3544410261164
"1855","bed_days",22,5,18.4847416616924,32.655669396153
"1856","bed_days",22,6,13.7809945195792,24.3458961568399
"1857","bed_days",22,7,10.6112384556633,18.7461151058446
"1858","bed_days",22,8,9.66069627107366,17.0668602969237
"1859","bed_days",22,9,7.48348264297057,13.2205328910354
"1860","bed_days",22,10,6.29959091846723,11.1290361601753
"1861","bed_days",22,11,5.2746250958672,9.3183024394792
"1862","bed_days",22,12,3.62690769976685,6.40739810929573
"1863","bed_days",22,13,30.7237729532066,4.52309083394649
"1864","bed_days",22,14,27.244340294018,4.01085589483015
"1865","bed_days",22,15,24.251149482248,3.57020448311749
"1866","bed_days",22,16,21.6401169871587,3.18581363490812
"1867","bed_days",22,17,1.52507582459603,0.0449037069360567
"1868","bed_days",22,18,1.22583359982035,0.0360929416301546
